type,table_name,column_name,full_type,is_nullable,col_default
COL,contact_interactions,id,uuid,NO,gen_random_uuid()
COL,contact_interactions,tenant_id,uuid,NO,null
COL,contact_interactions,contact_id,uuid,NO,null
COL,contact_interactions,interaction_type,character varying(30),NO,null
COL,contact_interactions,direction,character varying(10),YES,null
COL,contact_interactions,subject,character varying(200),YES,null
COL,contact_interactions,content,text,YES,null
COL,contact_interactions,call_log_id,uuid,YES,null
COL,contact_interactions,duration_seconds,integer,YES,null
COL,contact_interactions,outcome,character varying(50),YES,null
COL,contact_interactions,scheduled_at,timestamp with time zone,YES,null
COL,contact_interactions,completed_at,timestamp with time zone,YES,null
COL,contact_interactions,reminder_at,timestamp with time zone,YES,null
COL,contact_interactions,metadata,jsonb,YES,'{}'::jsonb
COL,contact_interactions,performed_by,uuid,YES,null
COL,contact_interactions,created_at,timestamp with time zone,YES,now()
COL,contacts,id,uuid,NO,gen_random_uuid()
COL,contacts,tenant_id,uuid,NO,null
COL,contacts,company_id,uuid,YES,null
COL,contacts,first_name,character varying(100),YES,null
COL,contacts,last_name,character varying(100),YES,null
COL,contacts,name_ar,character varying(200),YES,null
COL,contacts,name_en,character varying(200),YES,null
COL,contacts,name_ru,character varying(200),YES,null
COL,contacts,name_uk,character varying(200),YES,null
COL,contacts,name_ro,character varying(200),YES,null
COL,contacts,name_pl,character varying(200),YES,null
COL,contacts,name_tr,character varying(200),YES,null
COL,contacts,name_de,character varying(200),YES,null
COL,contacts,name_it,character varying(200),YES,null
COL,contacts,display_name,character varying(200),YES,null
COL,contacts,organization,character varying(200),YES,null
COL,contacts,job_title,character varying(100),YES,null
COL,contacts,email,character varying(200),YES,null
COL,contacts,phone,character varying(50),YES,null
COL,contacts,mobile,character varying(50),YES,null
COL,contacts,whatsapp,character varying(50),YES,null
COL,contacts,telegram_username,character varying(100),YES,null
COL,contacts,telegram_chat_id,bigint,YES,null
COL,contacts,country,character varying(100),YES,null
COL,contacts,city,character varying(100),YES,null
COL,contacts,address,text,YES,null
COL,contacts,source,character varying(50),NO,'manual'::character varying
COL,contacts,source_details,jsonb,YES,'{}'::jsonb
COL,contacts,contact_type,character varying(30),YES,'lead'::character varying
COL,contacts,lifecycle_stage,character varying(30),YES,'new'::character varying
COL,contacts,lost_reason,character varying(200),YES,null
COL,contacts,priority,character varying(10),YES,'medium'::character varying
COL,contacts,lead_score,integer,YES,0
COL,contacts,assigned_to,uuid,YES,null
COL,contacts,converted_customer_id,uuid,YES,null
COL,contacts,converted_at,timestamp with time zone,YES,null
COL,contacts,converted_by,uuid,YES,null
COL,contacts,last_interaction_at,timestamp with time zone,YES,null
COL,contacts,last_interaction_type,character varying(50),YES,null
COL,contacts,interaction_count,integer,YES,0
COL,contacts,last_call_at,timestamp with time zone,YES,null
COL,contacts,total_calls,integer,YES,0
COL,contacts,tags,jsonb,YES,'[]'::jsonb
COL,contacts,notes,text,YES,null
COL,contacts,custom_fields,jsonb,YES,'{}'::jsonb
COL,contacts,avatar_url,text,YES,null
COL,contacts,status,character varying(20),YES,'active'::character varying
COL,contacts,created_by,uuid,YES,null
COL,contacts,created_at,timestamp with time zone,YES,now()
COL,contacts,updated_at,timestamp with time zone,YES,now()
COL,container_cost_allocations,id,uuid,NO,gen_random_uuid()
COL,container_cost_allocations,tenant_id,uuid,YES,null
COL,container_cost_allocations,company_id,uuid,YES,null
COL,container_cost_allocations,container_id,uuid,NO,null
COL,container_cost_allocations,container_expense_id,uuid,YES,null
COL,container_cost_allocations,container_item_id,uuid,YES,null
COL,container_cost_allocations,allocation_method,character varying(20),YES,null
COL,container_cost_allocations,allocation_basis_value,numeric,YES,null
COL,container_cost_allocations,allocation_percentage,numeric,YES,null
COL,container_cost_allocations,allocated_amount,numeric,YES,null
COL,container_cost_allocations,journal_entry_id,uuid,YES,null
COL,container_cost_allocations,created_at,timestamp with time zone,YES,now()
COL,container_cost_allocations,created_by,uuid,YES,null
COL,container_cost_allocations,updated_at,timestamp with time zone,YES,now()
COL,container_expense_allocations,id,uuid,NO,uuid_generate_v4()
COL,container_expense_allocations,expense_id,uuid,YES,null
COL,container_expense_allocations,item_id,uuid,YES,null
COL,container_expense_allocations,allocated_amount,numeric,NO,null
COL,container_expense_allocations,tenant_id,uuid,YES,null
COL,container_expense_allocations,created_at,timestamp with time zone,YES,now()
COL,container_expense_allocations,updated_at,timestamp with time zone,YES,now()
COL,container_expenses,id,uuid,NO,uuid_generate_v4()
COL,container_expenses,container_id,uuid,YES,null
COL,container_expenses,expense_type,character varying(50),NO,null
COL,container_expenses,description,character varying(255),YES,null
COL,container_expenses,amount,numeric,NO,null
COL,container_expenses,currency_code,character varying(3),YES,'SAR'::character varying
COL,container_expenses,exchange_rate,numeric,YES,1
COL,container_expenses,amount_local,numeric,YES,null
COL,container_expenses,vendor_id,uuid,YES,null
COL,container_expenses,invoice_number,character varying(100),YES,null
COL,container_expenses,invoice_date,date,YES,null
COL,container_expenses,is_paid,boolean,YES,false
COL,container_expenses,payment_id,uuid,YES,null
COL,container_expenses,allocation_method,character varying(20),YES,'by_value'::character varying
COL,container_expenses,created_at,timestamp with time zone,YES,now()
COL,container_expenses,tenant_id,uuid,YES,null
COL,container_expenses,company_id,uuid,YES,null
COL,container_expenses,expense_category,character varying(30),YES,null
COL,container_expenses,vendor_account_id,uuid,YES,null
COL,container_expenses,vendor_name,character varying(200),YES,null
COL,container_expenses,expected_amount,numeric,YES,null
COL,container_expenses,expected_currency,character varying(3),YES,'USD'::character varying
COL,container_expenses,expected_exchange_rate,numeric,YES,1
COL,container_expenses,expected_amount_in_base,numeric,YES,null
COL,container_expenses,expected_notes,text,YES,null
COL,container_expenses,actual_amount,numeric,YES,null
COL,container_expenses,actual_currency,character varying(3),YES,'USD'::character varying
COL,container_expenses,actual_exchange_rate,numeric,YES,1
COL,container_expenses,actual_amount_in_base,numeric,YES,null
COL,container_expenses,invoice_status,character varying(20),YES,'expected'::character varying
COL,container_expenses,invoice_file_url,text,YES,null
COL,container_expenses,payment_status,character varying(20),YES,'unpaid'::character varying
COL,container_expenses,paid_amount,numeric,YES,0
COL,container_expenses,paid_date,date,YES,null
COL,container_expenses,payment_reference,character varying(100),YES,null
COL,container_expenses,journal_entry_id,uuid,YES,null
COL,container_expenses,is_allocated,boolean,YES,false
COL,container_expenses,allocation_date,date,YES,null
COL,container_expenses,notes,text,YES,null
COL,container_expenses,updated_at,timestamp with time zone,YES,now()
COL,container_items,id,uuid,NO,uuid_generate_v4()
COL,container_items,container_id,uuid,YES,null
COL,container_items,product_id,uuid,YES,null
COL,container_items,color_id,uuid,YES,null
COL,container_items,expected_quantity,numeric,NO,null
COL,container_items,expected_rolls,integer,YES,null
COL,container_items,received_quantity,numeric,YES,0
COL,container_items,received_rolls,integer,YES,0
COL,container_items,unit_cost,numeric,NO,null
COL,container_items,total_cost,numeric,YES,null
COL,container_items,landed_cost_per_unit,numeric,YES,null
COL,container_items,total_landed_cost,numeric,YES,null
COL,container_items,remarks,text,YES,null
COL,container_items,tenant_id,uuid,YES,null
COL,container_items,material_id,uuid,YES,null
COL,container_items,item_description,character varying(500),YES,null
COL,container_items,damaged_quantity,numeric,YES,0
COL,container_items,unit,character varying(20),YES,'meter'::character varying
COL,container_items,weight_kg,numeric,YES,null
COL,container_items,volume_cbm,numeric,YES,null
COL,container_items,reserved_quantity,numeric,YES,0
COL,container_items,sold_quantity,numeric,YES,0
COL,container_items,available_quantity,numeric,YES,0
COL,container_items,unit_price,numeric,YES,null
COL,container_items,total_price,numeric,YES,null
COL,container_items,provisional_unit_cost,numeric,YES,null
COL,container_items,final_unit_cost,numeric,YES,null
COL,container_items,allocated_costs,numeric,YES,0
COL,container_items,total_provisional_cost,numeric,YES,null
COL,container_items,total_final_cost,numeric,YES,null
COL,container_items,cost_per_unit_allocated,numeric,YES,0
COL,container_items,warehouse_id,uuid,YES,null
COL,container_items,location_id,uuid,YES,null
COL,container_items,notes,text,YES,null
COL,container_items,created_at,timestamp with time zone,YES,now()
COL,container_items,updated_at,timestamp with time zone,YES,now()
COL,container_quotation_items,id,uuid,NO,gen_random_uuid()
COL,container_quotation_items,quotation_id,uuid,NO,null
COL,container_quotation_items,container_item_id,uuid,YES,null
COL,container_quotation_items,material_id,uuid,YES,null
COL,container_quotation_items,color_id,uuid,YES,null
COL,container_quotation_items,product_id,uuid,YES,null
COL,container_quotation_items,item_description,character varying(500),YES,null
COL,container_quotation_items,quantity,numeric,NO,null
COL,container_quotation_items,unit,character varying(20),YES,'meter'::character varying
COL,container_quotation_items,unit_price,numeric,YES,null
COL,container_quotation_items,discount_percentage,numeric,YES,0
COL,container_quotation_items,discount_amount,numeric,YES,0
COL,container_quotation_items,tax_percentage,numeric,YES,0
COL,container_quotation_items,tax_amount,numeric,YES,0
COL,container_quotation_items,total_amount,numeric,YES,null
COL,container_quotation_items,notes,text,YES,null
COL,container_quotation_items,created_at,timestamp with time zone,YES,now()
COL,container_quotation_items,updated_at,timestamp with time zone,YES,now()
COL,container_quotations,id,uuid,NO,gen_random_uuid()
COL,container_quotations,tenant_id,uuid,YES,null
COL,container_quotations,company_id,uuid,YES,null
COL,container_quotations,branch_id,uuid,YES,null
COL,container_quotations,quotation_number,character varying(50),NO,null
COL,container_quotations,quotation_date,date,NO,CURRENT_DATE
COL,container_quotations,valid_until,date,YES,null
COL,container_quotations,customer_id,uuid,YES,null
COL,container_quotations,customer_name,character varying(200),YES,null
COL,container_quotations,customer_phone,character varying(50),YES,null
COL,container_quotations,customer_email,character varying(200),YES,null
COL,container_quotations,container_id,uuid,YES,null
COL,container_quotations,status,character varying(20),YES,'draft'::character varying
COL,container_quotations,converted_to_reservation,boolean,YES,false
COL,container_quotations,reservation_id,uuid,YES,null
COL,container_quotations,conversion_date,date,YES,null
COL,container_quotations,subtotal,numeric,YES,0
COL,container_quotations,discount_amount,numeric,YES,0
COL,container_quotations,tax_amount,numeric,YES,0
COL,container_quotations,total_amount,numeric,YES,0
COL,container_quotations,notes,text,YES,null
COL,container_quotations,terms_and_conditions,text,YES,null
COL,container_quotations,created_by,uuid,YES,null
COL,container_quotations,sent_at,timestamp with time zone,YES,null
COL,container_quotations,viewed_at,timestamp with time zone,YES,null
COL,container_quotations,created_at,timestamp with time zone,YES,now()
COL,container_quotations,updated_at,timestamp with time zone,YES,now()
COL,container_reservations,id,uuid,NO,gen_random_uuid()
COL,container_reservations,tenant_id,uuid,YES,null
COL,container_reservations,company_id,uuid,YES,null
COL,container_reservations,branch_id,uuid,YES,null
COL,container_reservations,reservation_number,character varying(50),NO,null
COL,container_reservations,reservation_date,date,NO,CURRENT_DATE
COL,container_reservations,customer_id,uuid,YES,null
COL,container_reservations,customer_name,character varying(200),YES,null
COL,container_reservations,customer_phone,character varying(50),YES,null
COL,container_reservations,customer_email,character varying(200),YES,null
COL,container_reservations,container_id,uuid,NO,null
COL,container_reservations,container_item_id,uuid,YES,null
COL,container_reservations,material_id,uuid,YES,null
COL,container_reservations,color_id,uuid,YES,null
COL,container_reservations,product_id,uuid,YES,null
COL,container_reservations,item_description,character varying(500),YES,null
COL,container_reservations,reserved_quantity,numeric,NO,null
COL,container_reservations,unit,character varying(20),YES,'meter'::character varying
COL,container_reservations,unit_price,numeric,YES,null
COL,container_reservations,total_amount,numeric,YES,null
COL,container_reservations,advance_amount,numeric,YES,0
COL,container_reservations,advance_percentage,numeric,YES,0
COL,container_reservations,advance_received,boolean,YES,false
COL,container_reservations,advance_receipt_id,uuid,YES,null
COL,container_reservations,advance_date,date,YES,null
COL,container_reservations,advance_journal_entry_id,uuid,YES,null
COL,container_reservations,status,character varying(20),YES,'pending'::character varying
COL,container_reservations,expected_delivery_date,date,YES,null
COL,container_reservations,actual_delivery_date,date,YES,null
COL,container_reservations,confirmation_date,date,YES,null
COL,container_reservations,expiry_date,date,YES,null
COL,container_reservations,cancellation_date,date,YES,null
COL,container_reservations,cancellation_reason,text,YES,null
COL,container_reservations,sales_invoice_id,uuid,YES,null
COL,container_reservations,converted_to_invoice,boolean,YES,false
COL,container_reservations,notes,text,YES,null
COL,container_reservations,internal_notes,text,YES,null
COL,container_reservations,created_by,uuid,YES,null
COL,container_reservations,confirmed_by,uuid,YES,null
COL,container_reservations,created_at,timestamp with time zone,YES,now()
COL,container_reservations,updated_at,timestamp with time zone,YES,now()
COL,containers,id,uuid,NO,uuid_generate_v4()
COL,containers,company_id,uuid,YES,null
COL,containers,container_number,character varying(50),NO,null
COL,containers,supplier_id,uuid,YES,null
COL,containers,bill_of_lading,character varying(100),YES,null
COL,containers,shipping_company,character varying(255),YES,null
COL,containers,vessel_name,character varying(255),YES,null
COL,containers,departure_date,date,YES,null
COL,containers,arrival_date,date,YES,null
COL,containers,origin_country,text,YES,null
COL,containers,destination_port,character varying(100),YES,null
COL,containers,customs_declaration,character varying(100),YES,null
COL,containers,customs_date,date,YES,null
COL,containers,customs_value,numeric,YES,null
COL,containers,status,character varying(20),YES,'in_transit'::character varying
COL,containers,total_expected_items,integer,YES,0
COL,containers,total_received_items,integer,YES,0
COL,containers,total_purchase_value,numeric,YES,0
COL,containers,total_landed_cost,numeric,YES,0
COL,containers,remarks,text,YES,null
COL,containers,created_at,timestamp with time zone,YES,now()
COL,containers,tenant_id,uuid,YES,null
COL,containers,branch_id,uuid,YES,null
COL,containers,origin_port,character varying(100),YES,null
COL,containers,order_date,date,YES,null
COL,containers,shipping_date,date,YES,null
COL,containers,expected_arrival_date,date,YES,null
COL,containers,actual_arrival_date,date,YES,null
COL,containers,customs_clearance_date,date,YES,null
COL,containers,delivery_date,date,YES,null
COL,containers,received_date,date,YES,null
COL,containers,goods_currency,character varying(3),YES,'USD'::character varying
COL,containers,goods_exchange_rate,numeric,YES,1
COL,containers,base_currency,character varying(3),YES,'SYP'::character varying
COL,containers,provisional_goods_cost,numeric,YES,0
COL,containers,final_goods_cost,numeric,YES,0
COL,containers,total_expected_costs,numeric,YES,0
COL,containers,total_actual_costs,numeric,YES,0
COL,containers,cost_variance,numeric,YES,0
COL,containers,cost_allocation_method,character varying(20),YES,'by_value'::character varying
COL,containers,is_cost_finalized,boolean,YES,false
COL,containers,finalized_at,timestamp with time zone,YES,null
COL,containers,finalized_by,uuid,YES,null
COL,containers,provisional_journal_entry_id,uuid,YES,null
COL,containers,final_journal_entry_id,uuid,YES,null
COL,containers,adjustment_journal_entry_id,uuid,YES,null
COL,containers,insurance_value,numeric,YES,0
COL,containers,insurance_company,character varying(200),YES,null
COL,containers,tracking_url,text,YES,null
COL,containers,documents_received,boolean,YES,false
COL,containers,custom_fields,jsonb,YES,'{}'::jsonb
COL,containers,created_by,uuid,YES,null
COL,containers,updated_at,timestamp with time zone,YES,now()
COL,containers,shipment_number,character varying(50),YES,null
COL,containers,notes,text,YES,null
COL,containers,container_name,text,YES,null
COL,containers,container_size,text,YES,'40ft'::text
COL,containers,container_type,text,YES,'dry'::text
COL,correspondents,id,uuid,NO,uuid_generate_v4()
COL,correspondents,company_id,uuid,YES,null
COL,correspondents,code,character varying(20),NO,null
COL,correspondents,name,character varying(255),NO,null
COL,correspondents,name_en,character varying(255),YES,null
COL,correspondents,country_code,character varying(3),YES,null
COL,correspondents,phone,character varying(50),YES,null
COL,correspondents,email,character varying(255),YES,null
COL,correspondents,address,text,YES,null
COL,correspondents,account_id,uuid,YES,null
COL,correspondents,commission_rate,numeric,YES,0
COL,correspondents,is_active,boolean,YES,true
COL,correspondents,tenant_id,uuid,YES,null
COL,correspondents,created_at,timestamp with time zone,YES,now()
COL,correspondents,updated_at,timestamp with time zone,YES,now()
COL,cost_centers,id,uuid,NO,gen_random_uuid()
COL,cost_centers,tenant_id,uuid,NO,null
COL,cost_centers,company_id,uuid,NO,null
COL,cost_centers,code,character varying(50),NO,null
COL,cost_centers,name_ar,character varying(200),NO,null
COL,cost_centers,name_en,character varying(200),YES,null
COL,cost_centers,parent_id,uuid,YES,null
COL,cost_centers,is_group,boolean,YES,false
COL,cost_centers,is_active,boolean,YES,true
COL,cost_centers,created_at,timestamp with time zone,YES,now()
COL,cost_centers,description,text,YES,null
COL,cost_centers,manager_id,uuid,YES,null
COL,cost_centers,budget_limit,numeric,YES,null
COL,cost_centers,current_spending,numeric,YES,0
COL,cost_centers,cost_center_type,character varying(50),YES,'department'::character varying
COL,cost_centers,start_date,date,YES,null
COL,cost_centers,end_date,date,YES,null
COL,cost_centers,level,integer,YES,0
COL,cost_centers,full_code,character varying(100),YES,null
COL,cost_centers,updated_at,timestamp with time zone,YES,now()
COL,countries,id,uuid,NO,gen_random_uuid()
COL,countries,code,character varying(3),NO,null
COL,countries,iso2,character varying(2),NO,null
COL,countries,name,character varying(100),NO,null
COL,countries,name_ar,character varying(100),NO,null
COL,countries,name_en,character varying(100),NO,null
COL,countries,phone_code,character varying(10),YES,null
COL,countries,currency_code,character varying(3),YES,null
COL,countries,region,character varying(50),YES,null
COL,countries,region_ar,character varying(50),YES,null
COL,countries,flag_emoji,character varying(10),YES,null
COL,countries,is_popular,boolean,YES,false
COL,countries,created_at,timestamp with time zone,YES,now()
COL,countries,rounding_method,character varying(10),YES,'half_up'::character varying
COL,countries,tax_rounding,integer,YES,2
COL,countries,amount_rounding,integer,YES,2
COL,countries,unit_price_rounding,integer,YES,2
COL,countries,total_rounding,integer,YES,2
COL,countries,updated_at,timestamp with time zone,YES,now()
COL,country_configurations,id,uuid,NO,gen_random_uuid()
COL,country_configurations,country_code,character varying(2),NO,null
COL,country_configurations,country_name_ar,character varying(200),YES,null
COL,country_configurations,country_name_en,character varying(200),YES,null
COL,country_configurations,default_currency,character varying(3),YES,null
COL,country_configurations,has_vat,boolean,YES,false
COL,country_configurations,vat_rate,numeric,YES,null
COL,country_configurations,has_income_tax,boolean,YES,true
COL,country_configurations,income_tax_rate,numeric,YES,null
COL,country_configurations,supports_fop,boolean,YES,false
COL,country_configurations,fop_groups,jsonb,YES,null
COL,country_configurations,fiscal_year_start_month,integer,YES,1
COL,country_configurations,date_format,character varying(20),YES,'DD/MM/YYYY'::character varying
COL,country_configurations,number_format,character varying(20),YES,"'1,234.56'::character varying"
COL,country_configurations,is_active,boolean,YES,true
COL,country_configurations,created_at,timestamp with time zone,YES,now()
COL,country_configurations,updated_at,timestamp with time zone,YES,now()
COL,coupon_usage,id,uuid,NO,gen_random_uuid()
COL,coupon_usage,coupon_id,uuid,NO,null
COL,coupon_usage,tenant_id,uuid,NO,null
COL,coupon_usage,subscription_id,uuid,YES,null
COL,coupon_usage,original_amount,numeric,NO,null
COL,coupon_usage,discount_amount,numeric,NO,null
COL,coupon_usage,final_amount,numeric,NO,null
COL,coupon_usage,used_at,timestamp with time zone,YES,now()
COL,coupon_usage,created_at,timestamp with time zone,YES,now()
COL,coupon_usage,updated_at,timestamp with time zone,YES,now()
COL,currencies,id,uuid,NO,uuid_generate_v4()
COL,currencies,code,character varying(3),NO,null
COL,currencies,name,character varying(100),NO,null
COL,currencies,name_ar,character varying(100),YES,null
COL,currencies,symbol,character varying(10),YES,null
COL,currencies,decimal_places,integer,YES,2
COL,currencies,is_active,boolean,YES,true
COL,currencies,created_at,timestamp with time zone,YES,now()
COL,currencies,tenant_id,uuid,YES,null
COL,currencies,name_en,character varying(100),YES,null
COL,currencies,symbol_position,character varying(10),YES,'before'::character varying
COL,currencies,thousands_separator,character varying(1),YES,"','::character varying"
COL,currencies,decimal_separator,character varying(1),YES,'.'::character varying
COL,currencies,is_base,boolean,YES,false
COL,currencies,exchange_rate,numeric,YES,1
COL,currencies,name_de,character varying(100),YES,null
COL,currencies,name_tr,character varying(100),YES,null
COL,currencies,name_ru,character varying(100),YES,null
COL,currencies,name_uk,character varying(100),YES,null
COL,currencies,name_it,character varying(100),YES,null
COL,currencies,name_pl,character varying(100),YES,null
COL,currencies,name_ro,character varying(100),YES,null
COL,currencies,updated_at,timestamp with time zone,YES,now()
COL,currency_exchanges,id,uuid,NO,uuid_generate_v4()
COL,currency_exchanges,company_id,uuid,YES,null
COL,currency_exchanges,branch_id,uuid,YES,null
COL,currency_exchanges,exchange_number,character varying(50),NO,null
COL,currency_exchanges,exchange_date,date,NO,null
COL,currency_exchanges,customer_name,character varying(255),YES,null
COL,currency_exchanges,customer_phone,character varying(50),YES,null
COL,currency_exchanges,customer_id_number,character varying(50),YES,null
COL,currency_exchanges,from_currency,character varying(3),NO,null
COL,currency_exchanges,from_amount,numeric,NO,null
COL,currency_exchanges,to_currency,character varying(3),NO,null
COL,currency_exchanges,to_amount,numeric,NO,null
COL,currency_exchanges,exchange_rate,numeric,NO,null
COL,currency_exchanges,from_fund_id,uuid,YES,null
COL,currency_exchanges,to_fund_id,uuid,YES,null
COL,currency_exchanges,profit,numeric,YES,0
COL,currency_exchanges,status,character varying(20),YES,'completed'::character varying
COL,currency_exchanges,journal_entry_id,uuid,YES,null
COL,currency_exchanges,created_by,uuid,NO,null
COL,currency_exchanges,created_at,timestamp with time zone,YES,now()
COL,currency_exchanges,tenant_id,uuid,YES,null
COL,currency_exchanges,updated_at,timestamp with time zone,YES,now()
COL,custom_statuses,id,uuid,NO,gen_random_uuid()
COL,custom_statuses,tenant_id,uuid,YES,null
COL,custom_statuses,group_id,uuid,YES,null
COL,custom_statuses,doc_type,character varying(50),NO,null
COL,custom_statuses,code,character varying(50),NO,null
COL,custom_statuses,name_ar,character varying(100),NO,null
COL,custom_statuses,name_en,character varying(100),YES,null
COL,custom_statuses,color,character varying(20),YES,'gray'::character varying
COL,custom_statuses,icon,character varying(50),YES,null
COL,custom_statuses,sort_order,integer,YES,0
COL,custom_statuses,is_system,boolean,YES,false
COL,custom_statuses,is_initial,boolean,YES,false
COL,custom_statuses,is_final,boolean,YES,false
COL,custom_statuses,time_norm_hours,integer,YES,null
COL,custom_statuses,can_view_roles,ARRAY,YES,"ARRAY['admin'::text, 'manager'::text, 'user'::text]"
COL,custom_statuses,can_set_roles,ARRAY,YES,"ARRAY['admin'::text, 'manager'::text]"
COL,custom_statuses,auto_actions,jsonb,YES,'[]'::jsonb
COL,custom_statuses,created_at,timestamp with time zone,YES,now()
COL,custom_statuses,updated_at,timestamp with time zone,YES,now()
COL,customer_addresses,id,uuid,NO,gen_random_uuid()
COL,customer_addresses,tenant_id,uuid,NO,null
COL,customer_addresses,customer_id,uuid,NO,null
COL,customer_addresses,address_type,character varying(20),YES,'shipping'::character varying
COL,customer_addresses,label,character varying(100),YES,null
COL,customer_addresses,recipient_name,character varying(200),YES,null
COL,customer_addresses,phone,character varying(50),YES,null
COL,customer_addresses,country,character varying(100),YES,null
COL,customer_addresses,city,character varying(100),YES,null
COL,customer_addresses,district,character varying(100),YES,null
COL,customer_addresses,street,character varying(200),YES,null
COL,customer_addresses,building,character varying(100),YES,null
COL,customer_addresses,floor,character varying(20),YES,null
COL,customer_addresses,apartment,character varying(20),YES,null
COL,customer_addresses,postal_code,character varying(20),YES,null
COL,customer_addresses,latitude,numeric,YES,null
COL,customer_addresses,longitude,numeric,YES,null
COL,customer_addresses,is_default,boolean,YES,false
COL,customer_addresses,created_at,timestamp with time zone,YES,now()
COL,customer_groups,id,uuid,NO,gen_random_uuid()
COL,customer_groups,tenant_id,uuid,NO,null
COL,customer_groups,code,character varying(50),NO,null
COL,customer_groups,name_ar,character varying(100),NO,null
COL,customer_groups,name_en,character varying(100),YES,null
COL,customer_groups,name_ru,character varying(100),YES,null
COL,customer_groups,name_uk,character varying(100),YES,null
COL,customer_groups,name_ro,character varying(100),YES,null
COL,customer_groups,name_pl,character varying(100),YES,null
COL,customer_groups,name_tr,character varying(100),YES,null
COL,customer_groups,name_de,character varying(100),YES,null
COL,customer_groups,name_it,character varying(100),YES,null
COL,customer_groups,parent_id,uuid,YES,null
COL,customer_groups,discount_percent,numeric,YES,0
COL,customer_groups,credit_limit,numeric,YES,0
COL,customer_groups,payment_terms_days,integer,YES,0
COL,customer_groups,description,text,YES,null
COL,customer_groups,is_active,boolean,YES,true
COL,customer_groups,created_at,timestamp with time zone,YES,now()
COL,customer_groups,company_id,uuid,YES,null
COL,customer_groups,name,character varying(200),YES,null
COL,customer_groups,updated_at,timestamp with time zone,YES,now()
COL,customers,id,uuid,NO,gen_random_uuid()
COL,customers,tenant_id,uuid,NO,null
COL,customers,company_id,uuid,YES,null
COL,customers,code,character varying(50),NO,null
COL,customers,customer_type,character varying(20),YES,'individual'::character varying
COL,customers,name_ar,character varying(200),NO,null
COL,customers,name_en,character varying(200),YES,null
COL,customers,name_ru,character varying(200),YES,null
COL,customers,name_uk,character varying(200),YES,null
COL,customers,name_ro,character varying(200),YES,null
COL,customers,name_pl,character varying(200),YES,null
COL,customers,name_tr,character varying(200),YES,null
COL,customers,name_de,character varying(200),YES,null
COL,customers,name_it,character varying(200),YES,null
COL,customers,company_name,character varying(200),YES,null
COL,customers,tax_number,character varying(100),YES,null
COL,customers,email,character varying(200),YES,null
COL,customers,phone,character varying(50),YES,null
COL,customers,mobile,character varying(50),YES,null
COL,customers,country,character varying(100),YES,null
COL,customers,city,character varying(100),YES,null
COL,customers,address,text,YES,null
COL,customers,group_id,uuid,YES,null
COL,customers,currency,character varying(3),YES,'USD'::character varying
COL,customers,credit_limit,numeric,YES,0
COL,customers,payment_terms_days,integer,YES,0
COL,customers,balance,numeric,YES,0
COL,customers,receivable_account_id,uuid,YES,null
COL,customers,notes,text,YES,null
COL,customers,status,character varying(20),YES,'active'::character varying
COL,customers,created_at,timestamp with time zone,YES,now()
COL,customers,updated_at,timestamp with time zone,YES,now()
COL,customers,auth_user_id,uuid,YES,null
COL,customers,price_list_id,uuid,YES,null
COL,customers,telegram_username,character varying(100),YES,null
COL,customers,telegram_chat_id,bigint,YES,null
COL,customers,preferred_language,character varying(10),YES,'ar'::character varying
COL,customers,last_interaction_at,timestamp with time zone,YES,null
COL,delivery_note_items,id,uuid,NO,gen_random_uuid()
COL,delivery_note_items,tenant_id,uuid,NO,null
COL,delivery_note_items,delivery_note_id,uuid,NO,null
COL,delivery_note_items,line_number,integer,YES,1
COL,delivery_note_items,sales_order_item_id,uuid,YES,null
COL,delivery_note_items,product_id,uuid,YES,null
COL,delivery_note_items,variant_id,uuid,YES,null
COL,delivery_note_items,material_id,uuid,YES,null
COL,delivery_note_items,color_id,uuid,YES,null
COL,delivery_note_items,roll_id,uuid,YES,null
COL,delivery_note_items,description,text,YES,null
COL,delivery_note_items,quantity_ordered,numeric,NO,null
COL,delivery_note_items,quantity_to_deliver,numeric,NO,null
COL,delivery_note_items,quantity_delivered,numeric,YES,0
COL,delivery_note_items,unit_id,uuid,YES,null
COL,delivery_note_items,batch_id,uuid,YES,null
COL,delivery_note_items,dye_lot,character varying(100),YES,null
COL,delivery_note_items,shade,character varying(20),YES,null
COL,delivery_note_items,warehouse_id,uuid,YES,null
COL,delivery_note_items,location_id,uuid,YES,null
COL,delivery_note_items,unit_cost,numeric,YES,0
COL,delivery_note_items,line_total,numeric,YES,0
COL,delivery_note_items,notes,text,YES,null
COL,delivery_note_items,created_at,timestamp with time zone,YES,now()
COL,delivery_note_items,updated_at,timestamp with time zone,YES,now()
COL,delivery_notes,id,uuid,NO,gen_random_uuid()
COL,delivery_notes,tenant_id,uuid,NO,null
COL,delivery_notes,company_id,uuid,NO,null
COL,delivery_notes,branch_id,uuid,YES,null
COL,delivery_notes,note_number,character varying(50),NO,null
COL,delivery_notes,note_date,date,NO,CURRENT_DATE
COL,delivery_notes,sales_order_id,uuid,YES,null
COL,delivery_notes,customer_id,uuid,NO,null
COL,delivery_notes,customer_name,character varying(200),YES,null
COL,delivery_notes,customer_phone,character varying(50),YES,null
COL,delivery_notes,warehouse_id,uuid,NO,null
COL,delivery_notes,delivery_method,character varying(30),NO,'to_store'::character varying
