schemaname,tablename,policyname,permissive,roles,cmd,qual,with_check
public,super_admins,super_admins_select_policy,PERMISSIVE,{authenticated},SELECT,true,null
public,super_admins,super_admins_update_policy,PERMISSIVE,{authenticated},UPDATE,is_platform_admin(),null
public,supplier_groups,supplier_groups_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,supplier_groups,supplier_groups_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,supplier_groups,supplier_groups_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,supplier_groups,supplier_groups_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,suppliers,suppliers_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,suppliers,suppliers_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id)))
public,suppliers,suppliers_select_policy,PERMISSIVE,{authenticated},SELECT,"(is_platform_admin() OR check_row_access(tenant_id, company_id))",null
public,suppliers,suppliers_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,support_tickets,support_tickets_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,support_tickets,support_tickets_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,support_tickets,support_tickets_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,support_tickets,support_tickets_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,system_languages,system_languages_delete_policy,PERMISSIVE,{authenticated},DELETE,is_platform_admin(),null
public,system_languages,system_languages_insert_policy,PERMISSIVE,{authenticated},INSERT,null,is_platform_admin()
public,system_languages,system_languages_select_policy,PERMISSIVE,{authenticated},SELECT,true,null
public,system_languages,system_languages_update_policy,PERMISSIVE,{authenticated},UPDATE,is_platform_admin(),null
public,system_modules,system_modules_delete_policy,PERMISSIVE,{authenticated},DELETE,is_platform_admin(),null
public,system_modules,system_modules_insert_policy,PERMISSIVE,{authenticated},INSERT,null,is_platform_admin()
public,system_modules,system_modules_select_policy,PERMISSIVE,{authenticated},SELECT,true,null
public,system_modules,system_modules_update_policy,PERMISSIVE,{authenticated},UPDATE,is_platform_admin(),null
public,target_achievement_log,target_achievement_log_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,target_achievement_log,target_achievement_log_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,target_achievement_log,target_achievement_log_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,target_achievement_log,target_achievement_log_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,tax_payment_schedules,tax_payment_schedules_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,tax_payment_schedules,tax_payment_schedules_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id)))
public,tax_payment_schedules,tax_payment_schedules_select_policy,PERMISSIVE,{authenticated},SELECT,"(is_platform_admin() OR check_row_access(tenant_id, company_id))",null
public,tax_payment_schedules,tax_payment_schedules_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,tax_rates,tax_rates_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,tax_rates,tax_rates_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id)))
public,tax_rates,tax_rates_select_policy,PERMISSIVE,{authenticated},SELECT,"(is_platform_admin() OR check_row_access(tenant_id, company_id))",null
public,tax_rates,tax_rates_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,tenant_languages,tenant_languages_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,tenant_languages,tenant_languages_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,tenant_languages,tenant_languages_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,tenant_languages,tenant_languages_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,tenant_modules,tenant_modules_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,tenant_modules,tenant_modules_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,tenant_modules,tenant_modules_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,tenant_modules,tenant_modules_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,tenant_referrals,tenant_referrals_delete_policy,PERMISSIVE,{authenticated},DELETE,is_platform_admin(),null
public,tenant_referrals,tenant_referrals_insert_policy,PERMISSIVE,{authenticated},INSERT,null,is_platform_admin()
public,tenant_referrals,tenant_referrals_select_policy,PERMISSIVE,{authenticated},SELECT,true,null
public,tenant_referrals,tenant_referrals_update_policy,PERMISSIVE,{authenticated},UPDATE,is_platform_admin(),null
public,tenant_subscriptions,tenant_subscriptions_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,tenant_subscriptions,tenant_subscriptions_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,tenant_subscriptions,tenant_subscriptions_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,tenant_subscriptions,tenant_subscriptions_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,tenant_users,tenant_users_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,tenant_users,tenant_users_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,tenant_users,tenant_users_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,tenant_users,tenant_users_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,tenants,tenants_delete_policy,PERMISSIVE,{authenticated},DELETE,is_platform_admin(),null
public,tenants,tenants_insert_policy,PERMISSIVE,{authenticated},INSERT,null,is_platform_admin()
public,tenants,tenants_select_policy,PERMISSIVE,{authenticated},SELECT,true,null
public,tenants,tenants_update_policy,PERMISSIVE,{authenticated},UPDATE,is_platform_admin(),null
public,ticket_replies,ticket_replies_delete_policy,PERMISSIVE,{authenticated},DELETE,is_platform_admin(),null
public,ticket_replies,ticket_replies_insert_policy,PERMISSIVE,{authenticated},INSERT,null,is_platform_admin()
public,ticket_replies,ticket_replies_select_policy,PERMISSIVE,{authenticated},SELECT,true,null
public,ticket_replies,ticket_replies_update_policy,PERMISSIVE,{authenticated},UPDATE,is_platform_admin(),null
public,transit_reservations,transit_reservations_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,transit_reservations,transit_reservations_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id)))
public,transit_reservations,transit_reservations_read,PERMISSIVE,{public},SELECT,(auth.uid() IS NOT NULL),null
public,transit_reservations,transit_reservations_select_policy,PERMISSIVE,{authenticated},SELECT,"(is_platform_admin() OR check_row_access(tenant_id, company_id))",null
public,transit_reservations,transit_reservations_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,transit_reservations,transit_reservations_write,PERMISSIVE,{public},ALL,(auth.uid() IS NOT NULL),null
public,ui_tabs,ui_tabs_delete_policy,PERMISSIVE,{authenticated},DELETE,is_platform_admin(),null
public,ui_tabs,ui_tabs_insert_policy,PERMISSIVE,{authenticated},INSERT,null,is_platform_admin()
public,ui_tabs,ui_tabs_select_policy,PERMISSIVE,{authenticated},SELECT,true,null
public,ui_tabs,ui_tabs_update_policy,PERMISSIVE,{authenticated},UPDATE,is_platform_admin(),null
public,units_of_measure,unit_select_policy,PERMISSIVE,{public},SELECT,true,null
public,units_of_measure,unit_write_policy,PERMISSIVE,{public},ALL,(is_platform_admin() OR (tenant_id = get_current_tenant_id_fallback())),null
public,uom,uom_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,uom,uom_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,uom,uom_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,uom,uom_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,usage_analytics,usage_analytics_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,usage_analytics,usage_analytics_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,usage_analytics,usage_analytics_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,usage_analytics,usage_analytics_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,usage_stats,usage_stats_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,usage_stats,usage_stats_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,usage_stats,usage_stats_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,usage_stats,usage_stats_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,user_branch_permissions,user_branch_permissions_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,user_branch_permissions,user_branch_permissions_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,user_branch_permissions,user_branch_permissions_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,user_branch_permissions,user_branch_permissions_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,user_feature_permissions,user_feature_permissions_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,user_feature_permissions,user_feature_permissions_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id)))
public,user_feature_permissions,user_feature_permissions_select_policy,PERMISSIVE,{authenticated},SELECT,"(is_platform_admin() OR check_row_access(tenant_id, company_id))",null
public,user_feature_permissions,user_feature_permissions_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,user_fund_permissions,user_fund_permissions_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,user_fund_permissions,user_fund_permissions_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,user_fund_permissions,user_fund_permissions_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,user_fund_permissions,user_fund_permissions_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,user_module_permissions,user_module_permissions_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,user_module_permissions,user_module_permissions_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id)))
public,user_module_permissions,user_module_permissions_select_policy,PERMISSIVE,{authenticated},SELECT,"(is_platform_admin() OR check_row_access(tenant_id, company_id))",null
public,user_module_permissions,user_module_permissions_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,user_profiles,user_profiles_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,user_profiles,user_profiles_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id)))
public,user_profiles,user_profiles_select_policy,PERMISSIVE,{authenticated},SELECT,"(is_platform_admin() OR check_row_access(tenant_id, company_id))",null
public,user_profiles,user_profiles_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,user_resource_access,user_resource_access_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,user_resource_access,user_resource_access_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id)))
public,user_resource_access,user_resource_access_select_policy,PERMISSIVE,{authenticated},SELECT,"(is_platform_admin() OR check_row_access(tenant_id, company_id))",null
public,user_resource_access,user_resource_access_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,user_role_assignments,user_role_assignments_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,user_role_assignments,user_role_assignments_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id)))
public,user_role_assignments,user_role_assignments_select_policy,PERMISSIVE,{authenticated},SELECT,"(is_platform_admin() OR check_row_access(tenant_id, company_id))",null
public,user_role_assignments,user_role_assignments_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,user_roles,user_roles_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,user_roles,user_roles_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id)))
public,user_roles,user_roles_select_policy,PERMISSIVE,{authenticated},SELECT,"(is_platform_admin() OR check_row_access(tenant_id, company_id))",null
public,user_roles,user_roles_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,user_table_preferences,user_table_prefs_delete,PERMISSIVE,{public},DELETE,(auth.uid() = user_id),null
public,user_table_preferences,user_table_prefs_insert,PERMISSIVE,{public},INSERT,null,(auth.uid() = user_id)
public,user_table_preferences,user_table_prefs_select,PERMISSIVE,{public},SELECT,(auth.uid() = user_id),null
public,user_table_preferences,user_table_prefs_update,PERMISSIVE,{public},UPDATE,(auth.uid() = user_id),null
public,user_warehouse_permissions,user_warehouse_permissions_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,user_warehouse_permissions,user_warehouse_permissions_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,user_warehouse_permissions,user_warehouse_permissions_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,user_warehouse_permissions,user_warehouse_permissions_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,vendor_categories,vendor_categories_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,vendor_categories,vendor_categories_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,vendor_categories,vendor_categories_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,vendor_categories,vendor_categories_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,visibility_rules,visibility_rules_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,visibility_rules,visibility_rules_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id)))
public,visibility_rules,visibility_rules_select_policy,PERMISSIVE,{authenticated},SELECT,"(is_platform_admin() OR check_row_access(tenant_id, company_id))",null
public,visibility_rules,visibility_rules_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,warehouse_assignments,warehouse_assignments_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,warehouse_assignments,warehouse_assignments_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,warehouse_assignments,warehouse_assignments_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,warehouse_assignments,warehouse_assignments_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,warehouse_settings,warehouse_settings_delete_policy,PERMISSIVE,{public},DELETE,is_platform_admin(),null
public,warehouse_settings,warehouse_settings_insert_policy,PERMISSIVE,{public},INSERT,null,(is_platform_admin() OR (tenant_id = get_current_tenant_id_fallback()))
public,warehouse_settings,warehouse_settings_select_policy,PERMISSIVE,{public},SELECT,(is_platform_admin() OR (tenant_id = get_current_tenant_id_fallback())),null
public,warehouse_settings,warehouse_settings_update_policy,PERMISSIVE,{public},UPDATE,(is_platform_admin() OR (tenant_id = get_current_tenant_id_fallback())),null
public,warehouses,warehouses_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,warehouses,warehouses_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id)))
public,warehouses,warehouses_select_policy,PERMISSIVE,{authenticated},SELECT,"(is_platform_admin() OR check_row_access(tenant_id, company_id))",null
public,warehouses,warehouses_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR ((tenant_id = get_user_tenant_id()) AND can_access_company(company_id))),null
public,webhook_endpoints,webhook_endpoints_delete_policy,PERMISSIVE,{authenticated},DELETE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,webhook_endpoints,webhook_endpoints_insert_policy,PERMISSIVE,{authenticated},INSERT,null,(is_platform_admin() OR (tenant_id = get_user_tenant_id()))
public,webhook_endpoints,webhook_endpoints_select_policy,PERMISSIVE,{authenticated},SELECT,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,webhook_endpoints,webhook_endpoints_update_policy,PERMISSIVE,{authenticated},UPDATE,(is_platform_admin() OR (tenant_id = get_user_tenant_id())),null
public,webhook_logs,webhook_logs_delete_policy,PERMISSIVE,{authenticated},DELETE,is_platform_admin(),null
public,webhook_logs,webhook_logs_insert_policy,PERMISSIVE,{authenticated},INSERT,null,is_platform_admin()
public,webhook_logs,webhook_logs_select_policy,PERMISSIVE,{authenticated},SELECT,true,null
public,webhook_logs,webhook_logs_update_policy,PERMISSIVE,{authenticated},UPDATE,is_platform_admin(),null
public,white_label_configs,white_label_configs_delete_policy,PERMISSIVE,{authenticated},DELETE,is_platform_admin(),null
public,white_label_configs,white_label_configs_insert_policy,PERMISSIVE,{authenticated},INSERT,null,is_platform_admin()
public,white_label_configs,white_label_configs_select_policy,PERMISSIVE,{authenticated},SELECT,true,null
public,white_label_configs,white_label_configs_update_policy,PERMISSIVE,{authenticated},UPDATE,is_platform_admin(),null
public,white_label_domains,white_label_domains_delete_policy,PERMISSIVE,{authenticated},DELETE,is_platform_admin(),null
public,white_label_domains,white_label_domains_insert_policy,PERMISSIVE,{authenticated},INSERT,null,is_platform_admin()
public,white_label_domains,white_label_domains_select_policy,PERMISSIVE,{authenticated},SELECT,true,null
public,white_label_domains,white_label_domains_update_policy,PERMISSIVE,{authenticated},UPDATE,is_platform_admin(),null
public,white_label_payments,white_label_payments_delete_policy,PERMISSIVE,{authenticated},DELETE,is_platform_admin(),null
public,white_label_payments,white_label_payments_insert_policy,PERMISSIVE,{authenticated},INSERT,null,is_platform_admin()
public,white_label_payments,white_label_payments_select_policy,PERMISSIVE,{authenticated},SELECT,true,null
public,white_label_payments,white_label_payments_update_policy,PERMISSIVE,{authenticated},UPDATE,is_platform_admin(),null
public,white_label_stats,white_label_stats_delete_policy,PERMISSIVE,{authenticated},DELETE,is_platform_admin(),null
public,white_label_stats,white_label_stats_insert_policy,PERMISSIVE,{authenticated},INSERT,null,is_platform_admin()
public,white_label_stats,white_label_stats_select_policy,PERMISSIVE,{authenticated},SELECT,true,null
public,white_label_stats,white_label_stats_update_policy,PERMISSIVE,{authenticated},UPDATE,is_platform_admin(),null
public,workflow_notification_settings,wf_notif_delete,PERMISSIVE,{public},DELETE,"(tenant_id IN ( SELECT companies.tenant_id
   FROM companies
  WHERE (companies.id IN ( SELECT user_profiles.company_id
           FROM user_profiles
          WHERE (user_profiles.id = auth.uid())))))",null
public,workflow_notification_settings,wf_notif_insert,PERMISSIVE,{public},INSERT,null,"(tenant_id IN ( SELECT companies.tenant_id
   FROM companies
  WHERE (companies.id IN ( SELECT user_profiles.company_id
           FROM user_profiles
          WHERE (user_profiles.id = auth.uid())))))"
public,workflow_notification_settings,wf_notif_select,PERMISSIVE,{public},SELECT,"(tenant_id IN ( SELECT companies.tenant_id
   FROM companies
  WHERE (companies.id IN ( SELECT user_profiles.company_id
           FROM user_profiles
          WHERE (user_profiles.id = auth.uid())))))",null
public,workflow_notification_settings,wf_notif_update,PERMISSIVE,{public},UPDATE,"(tenant_id IN ( SELECT companies.tenant_id
   FROM companies
  WHERE (companies.id IN ( SELECT user_profiles.company_id
           FROM user_profiles
          WHERE (user_profiles.id = auth.uid())))))",null
public,workflow_scenario_toggles,wf_scenario_delete,PERMISSIVE,{public},DELETE,"(tenant_id IN ( SELECT companies.tenant_id
   FROM companies
  WHERE (companies.id IN ( SELECT user_profiles.company_id
           FROM user_profiles
          WHERE (user_profiles.id = auth.uid())))))",null
public,workflow_scenario_toggles,wf_scenario_insert,PERMISSIVE,{public},INSERT,null,"(tenant_id IN ( SELECT companies.tenant_id
   FROM companies
  WHERE (companies.id IN ( SELECT user_profiles.company_id
           FROM user_profiles
          WHERE (user_profiles.id = auth.uid())))))"
public,workflow_scenario_toggles,wf_scenario_select,PERMISSIVE,{public},SELECT,"(tenant_id IN ( SELECT companies.tenant_id
   FROM companies
  WHERE (companies.id IN ( SELECT user_profiles.company_id
           FROM user_profiles
          WHERE (user_profiles.id = auth.uid())))))",null
public,workflow_scenario_toggles,wf_scenario_update,PERMISSIVE,{public},UPDATE,"(tenant_id IN ( SELECT companies.tenant_id
   FROM companies
  WHERE (companies.id IN ( SELECT user_profiles.company_id
           FROM user_profiles
          WHERE (user_profiles.id = auth.uid())))))",null
